Model,Image,GT_Lesion_Pixels,Pred_Lesion_Pixels,Case_Lesion_Dice,Has_Lesion
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice051.png,2996,3224,0.9435134568913408,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice052.png,3066,3287,0.9438502797379626,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice053.png,3318,3621,0.9368581939682359,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice054.png,3599,3772,0.9587408668136643,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice055.png,3778,3942,0.9597530313044131,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice059.png,4192,4325,0.9551049510246341,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice060.png,4259,4374,0.9660372710357257,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice062.png,4406,4544,0.963273827689068,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice064.png,4245,4504,0.955265150627311,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice065.png,4347,4538,0.9734616813469844,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice066.png,4321,4560,0.9687902861257979,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice067.png,4508,4607,0.9628203629623544,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice069.png,4241,4385,0.965973839211596,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice070.png,3936,4170,0.9601988283007772,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice071.png,3754,3964,0.962571601214951,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice072.png,3803,4052,0.959003570725717,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice073.png,3970,4014,0.9687769057819902,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice074.png,3499,3536,0.95676335019152,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice076.png,3083,3194,0.9527806860582373,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice079.png,2334,2485,0.9446713109983733,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice080.png,2398,2618,0.9102202664787995,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice081.png,2673,2765,0.9369803009931921,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice082.png,2754,2833,0.9467810801233828,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice083.png,2619,2732,0.9346281401600349,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice085.png,2380,2572,0.9396177116434008,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice086.png,2489,2661,0.9358084832187874,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice087.png,2439,2615,0.9494439048229515,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice088.png,2099,2290,0.9340006100915301,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice089.png,1922,2136,0.929453022753765,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice090.png,1805,2022,0.9182848130358008,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice092.png,1791,1821,0.9497739012715258,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice093.png,1627,1593,0.8980496492602167,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice094.png,1402,1448,0.901548400765059,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice096.png,1041,1219,0.739601016517595,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice097.png,804,940,0.809900733143105,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice099.png,635,706,0.9112602528625948,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice100.png,449,554,0.8394815544970273,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice102.png,467,463,0.9118279560087872,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice103.png,412,383,0.9257861623575017,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice104.png,336,309,0.874418603295475,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice105.png,200,187,0.8527131760911805,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice107.png,106,92,0.8282828240995818,1
nnU-Net Base,RET_Cirrus_42533245b1c2cf49d9d5c554dbdee5a0_slice112.png,0,0,,0
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice017.png,69,87,0.7820512770381328,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice022.png,561,577,0.9420035141107174,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice023.png,693,638,0.9421487596227281,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice024.png,641,675,0.9513677804320912,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice025.png,529,650,0.8973706523347152,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice026.png,761,770,0.9483997381133901,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice028.png,905,871,0.776864527301454,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice030.png,862,908,0.7176380541393238,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice031.png,1055,955,0.7945880826253612,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice033.png,1071,1028,0.8891617325483612,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice034.png,942,1007,0.7714625191145116,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice035.png,932,887,0.8664092178188014,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice036.png,885,914,0.8905348402453186,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice041.png,1239,1176,0.7462755706501727,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice042.png,1431,1448,0.8758015478909854,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice043.png,1191,1187,0.9130506853025446,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice044.png,1072,1203,0.8939165401882196,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice045.png,1243,1172,0.8942235006135808,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice046.png,1162,1200,0.7785453277467029,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice047.png,1306,1317,0.5810943289813298,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice048.png,1404,1238,0.821217243426093,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice049.png,1232,1220,0.7698696790169516,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice050.png,1240,1235,0.7955838428500607,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice051.png,1147,1043,0.7723464215650889,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice055.png,1468,1443,0.8368058125769742,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice056.png,1537,1495,0.8724627822857096,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice058.png,886,1325,0.7746688042644364,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice060.png,1158,1233,0.85609052402146,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice061.png,1301,1411,0.864863352975168,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice062.png,938,958,0.8480595170244384,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice063.png,1332,1327,0.8886464781418143,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice065.png,1358,1470,0.8898957100118944,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice066.png,1752,1720,0.8897017521160979,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice067.png,1409,1551,0.8654973012646489,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice069.png,1554,1483,0.8910584585668749,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice070.png,1598,1514,0.9033763936007327,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice071.png,1760,1707,0.8691169123605159,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice072.png,1220,1232,0.855683767282232,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice073.png,1137,1148,0.8296737290725236,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice074.png,1146,1180,0.8899029933223623,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice075.png,862,859,0.8833283539598258,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice077.png,651,713,0.8764230307766765,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice078.png,614,716,0.8289667200459454,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice079.png,574,576,0.8331351792183554,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice080.png,371,390,0.8287577293173158,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice082.png,443,481,0.8787878778368097,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice083.png,376,510,0.8329571096693487,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice084.png,694,591,0.4359780043707949,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice085.png,643,527,0.8461538454306377,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice086.png,384,352,0.8559782597065513,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice087.png,293,321,0.7947882723211918,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice088.png,364,365,0.9190672141027885,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice090.png,340,283,0.8346709456907369,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice092.png,230,232,0.7878787861734226,1
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice098.png,0,0,,0
nnU-Net Base,RET_Cirrus_4d1f2722e3f9c55b689621d1228526db_slice112.png,0,0,,0
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice001.png,0,0,,0
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice014.png,0,0,,0
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice016.png,0,0,,0
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice024.png,0,0,,0
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice030.png,172,206,0.8306878284902438,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice032.png,330,338,0.8562874238678332,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice033.png,398,392,0.9012658216439673,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice034.png,416,391,0.9144981401307334,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice035.png,485,522,0.8101320288900271,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice036.png,427,570,0.7982272284376557,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice038.png,458,521,0.8874639947340226,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice039.png,658,657,0.8791887108089684,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice045.png,1563,1529,0.9695989647575682,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice046.png,1897,1812,0.9625235910049815,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice048.png,2262,2314,0.7234553960433792,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice049.png,2512,2451,0.9707837999252903,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice050.png,2601,2655,0.9691780820073862,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice051.png,2702,2649,0.48434277133239395,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice052.png,2763,2749,0.9807692305912973,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice053.png,2729,2717,0.9038766828857498,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice054.png,2685,2629,0.933658801961263,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice055.png,2448,2461,0.9343782730523575,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice059.png,1981,1984,0.9038226837089535,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice062.png,1720,1806,0.8878416490928965,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice063.png,1938,1998,0.9365775341978384,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice065.png,1896,1927,0.8946548820450004,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice067.png,2118,2090,0.9318302153672142,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice068.png,2087,2108,0.9070221381046444,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice069.png,2184,2221,0.9248021739485868,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice070.png,2056,2186,0.9238186983234754,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice072.png,2285,2300,0.9367399056047427,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice073.png,2299,2278,0.954394923886831,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice074.png,2213,2274,0.9293211288111562,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice075.png,2250,2222,0.9473177566961366,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice080.png,1486,1440,0.9343814077462812,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice082.png,951,1031,0.9172552972163192,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice084.png,536,582,0.8872987469702157,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice086.png,510,455,0.894020522670863,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice087.png,382,424,0.8688243815239507,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice088.png,443,443,0.8968135654888154,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice089.png,332,404,0.9147058810077855,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice090.png,331,317,0.9175567121680803,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice091.png,274,338,0.8110417706263964,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice092.png,352,364,0.8994946632754386,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice093.png,418,370,0.8160116811011775,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice094.png,335,343,0.8554572258769068,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice095.png,353,380,0.8894952238888196,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice096.png,359,391,0.8666666655111112,1
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice101.png,0,0,,0
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice110.png,0,0,,0
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice116.png,0,0,,0
nnU-Net Base,RET_Cirrus_5fef2f4c2adcda3b9e07801f713d4ccf_slice120.png,0,0,,0
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice002.png,392,450,0.7957244646131538,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice004.png,544,569,0.8751123082883087,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice005.png,377,389,0.7885117483178697,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice006.png,318,437,0.7814569526073418,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice008.png,410,494,0.8584070786964524,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice009.png,417,493,0.8571428562009419,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice010.png,459,582,0.8146013440781926,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice011.png,687,752,0.8686587902233086,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice012.png,669,697,0.7994143478774418,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice014.png,723,813,0.8476562494481404,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice020.png,599,804,0.8082679965728666,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice022.png,718,792,0.879470198093066,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice023.png,680,839,0.7491770896977109,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice024.png,973,1100,0.8673420159829514,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice025.png,847,1000,0.7763941522596675,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice026.png,1126,1272,0.8473728103221966,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice028.png,926,1047,0.879878357384755,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice029.png,809,1148,0.7675012770733258,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice030.png,1014,1104,0.8725212460469683,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice031.png,1177,1119,0.8283972121827539,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice033.png,660,871,0.7498367075441954,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice034.png,903,1072,0.8303797464149976,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice035.png,813,878,0.8208160846713092,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice036.png,888,877,0.838526911706217,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice037.png,564,874,0.6842837269233075,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice039.png,765,828,0.8888888883308921,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice041.png,875,837,0.8609813079083053,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice042.png,620,780,0.848571427965306,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice043.png,1122,1220,0.8744662677734987,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice046.png,1270,1652,0.8220396985550857,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice047.png,1131,1385,0.847376788216464,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice049.png,713,874,0.83679899128116,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice050.png,995,1163,0.8507877660561688,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice051.png,1931,2198,0.8578348266268261,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice052.png,1201,1507,0.8419497781233568,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice053.png,2046,2230,0.8900841906243956,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice054.png,1285,1773,0.8044473509468779,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice055.png,1577,1903,0.8499999997557471,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice056.png,2077,2369,0.8515519566235825,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice057.png,1844,2214,0.8674223753407042,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice058.png,2592,2835,0.9025244147959233,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice059.png,3294,3749,0.8800227174669852,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice060.png,2278,2946,0.84035222035981,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice061.png,2375,2711,0.8702320092665685,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice062.png,2746,3130,0.8958475151640831,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice064.png,3128,3530,0.8972664462455292,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice065.png,3637,4020,0.909494580003984,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice067.png,2012,2541,0.8614100591123632,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice068.png,2993,3272,0.9190742217208181,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice069.png,3003,3538,0.870203332690689,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice070.png,1792,2163,0.8753476609670423,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice072.png,1756,2246,0.840079959810075,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice074.png,1585,1867,0.8696407876970913,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice075.png,1679,1961,0.8868131865695569,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice076.png,967,1313,0.8043859645594799,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice079.png,759,855,0.8636926884363737,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice081.png,861,974,0.8261580376969165,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice082.png,701,756,0.85518187998958,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice083.png,414,606,0.7529411757324106,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice084.png,514,569,0.8550323168466921,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice085.png,470,567,0.8119575691302241,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice086.png,237,293,0.8226415078818085,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice087.png,262,327,0.8149405758659752,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice088.png,262,347,0.7684729051420807,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice089.png,255,291,0.8717948701981779,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice090.png,212,258,0.8255319131371661,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice092.png,26,39,0.6769230665088759,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice093.png,76,61,0.7591240820501892,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice100.png,0,0,,0
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice107.png,25,26,0.9019607666282203,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice108.png,25,28,0.9433962086151659,1
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice112.png,0,0,,0
nnU-Net Base,RET_Cirrus_6107c818602ec2abf340a89b8e225b12_slice121.png,0,0,,0
nnU-Net Base,RET_Cirrus_644b104a47cf811b3828eb4655284991_slice008.png,0,0,,0
nnU-Net Base,RET_Cirrus_644b104a47cf811b3828eb4655284991_slice015.png,0,0,,0
